REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_FIPS_CODE,FAC_EPA_REGION,FAC_INDIAN_CNTRY_FLG,FAC_FEDERAL_FLG,FAC_US_MEX_BORDER_FLG,FAC_CHESAPEAKE_BAY_FLG,FAC_NAA_FLAG,FAC_LAT,FAC_LONG,FAC_MAP_ICON,FAC_COLLECTION_METHOD,FAC_REFERENCE_POINT,FAC_ACCURACY_METERS,FAC_DERIVED_TRIBES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_STCTY_FIPS,FAC_DERIVED_ZIP,FAC_DERIVED_CD113,FAC_DERIVED_CB2010,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_MAJOR_FLAG,FAC_ACTIVE_FLAG,FAC_MYRTK_UNIVERSE,FAC_INSPECTION_COUNT,FAC_DATE_LAST_INSPECTION,FAC_DAYS_LAST_INSPECTION,FAC_INFORMAL_COUNT,FAC_DATE_LAST_INFORMAL_ACTION,FAC_FORMAL_ACTION_COUNT,FAC_DATE_LAST_FORMAL_ACTION,FAC_TOTAL_PENALTIES,FAC_PENALTY_COUNT,FAC_DATE_LAST_PENALTY,FAC_LAST_PENALTY_AMT,FAC_QTRS_WITH_NC,FAC_PROGRAMS_WITH_SNC,FAC_COMPLIANCE_STATUS,FAC_SNC_FLG,FAC_3YR_COMPLIANCE_HISTORY,AIR_FLAG,NPDES_FLAG,SDWIS_FLAG,RCRA_FLAG,TRI_FLAG,GHG_FLAG,AIR_IDS,CAA_PERMIT_TYPES,CAA_NAICS,CAA_SICS,CAA_EVALUATION_COUNT,CAA_DAYS_LAST_EVALUATION,CAA_INFORMAL_COUNT,CAA_FORMAL_ACTION_COUNT,CAA_DATE_LAST_FORMAL_ACTION,CAA_PENALTIES,CAA_LAST_PENALTY_DATE,CAA_LAST_PENALTY_AMT,CAA_QTRS_WITH_NC,CAA_COMPLIANCE_STATUS,CAA_HPV_FLAG,CAA_3YR_COMPL_QTRS_HISTORY,NPDES_IDS,CWA_PERMIT_TYPES,CWA_COMPLIANCE_TRACKING,CWA_NAICS,CWA_SICS,CWA_INSPECTION_COUNT,CWA_DAYS_LAST_INSPECTION,CWA_INFORMAL_COUNT,CWA_FORMAL_ACTION_COUNT,CWA_DATE_LAST_FORMAL_ACTION,CWA_PENALTIES,CWA_LAST_PENALTY_DATE,CWA_LAST_PENALTY_AMT,CWA_QTRS_WITH_NC,CWA_COMPLIANCE_STATUS,CWA_SNC_FLAG,CWA_13QTRS_COMPL_HISTORY,CWA_13QTRS_EFFLNT_EXCEEDANCES,CWA_3_YR_QNCR_CODES,RCRA_IDS,RCRA_PERMIT_TYPES,RCRA_NAICS,RCRA_INSPECTION_COUNT,RCRA_DAYS_LAST_EVALUATION,RCRA_INFORMAL_COUNT,RCRA_FORMAL_ACTION_COUNT,RCRA_DATE_LAST_FORMAL_ACTION,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_PENALTY_AMT,RCRA_QTRS_WITH_NC,RCRA_COMPLIANCE_STATUS,RCRA_SNC_FLAG,RCRA_3YR_COMPL_QTRS_HISTORY,SDWA_IDS,SDWA_SYSTEM_TYPES,SDWA_INFORMAL_COUNT,SDWA_FORMAL_ACTION_COUNT,SDWA_COMPLIANCE_STATUS,SDWA_SNC_FLAG,TRI_IDS,TRI_RELEASES_TRANSFERS,TRI_ON_SITE_RELEASES,TRI_OFF_SITE_TRANSFERS,TRI_REPORTER_IN_PAST,FEC_CASE_IDS,FEC_NUMBER_OF_CASES,FEC_LAST_CASE_DATE,FEC_TOTAL_PENALTIES,GHG_IDS,GHG_CO2_RELEASES,DFR_URL,FAC_SIC_CODES,FAC_NAICS_CODES,FAC_DATE_LAST_INSPECTION_EPA,FAC_DATE_LAST_INSPECTION_STATE,FAC_DATE_LAST_FORMAL_ACT_EPA,FAC_DATE_LAST_FORMAL_ACT_ST,FAC_DATE_LAST_INFORMAL_ACT_EPA,FAC_DATE_LAST_INFORMAL_ACT_ST,FAC_FEDERAL_AGENCY,TRI_REPORTER,FAC_IMP_WATER_FLG,EJSCREEN_FLAG_US
110013171735,CALIFORNIA STATE PRISON - SOLANO,2100 PEABODY RD,VACAVILLE,CA,95687,SOLANO,6095,9,N,,N,,Y,38.32333,-121.97051,MULT-NC-MJ-N.png,THE GEOGRAPHIC COORDINATE DETERMINATION METHOD BASED ON ADDRESS MATCHING,CENTER OF A FACILITY OR STATION,153,,18050001,180500010107,6095,95687,3,60952530001011,50.44,2550.38,Y,Y,NNN,0,12/10/2010,3481,2,02/13/2019,1,12/08/2017,0,,08/26/2013,6373,11,0,Violation Identified,N,_VVVVVVVVVVV,Y,Y,Y,Y,N,N,0900000006095R9546 CAYSA000060955010C CAYSA000060955010D,"Major Emissions, Minor Emissions",922140,9223,,3491,,,11/07/2013,,08/26/2013,6373,0,No Violation Identified,N,____________,CAZ202025,Minor,On,,,,,2,,,,,,10,Violation Identified,N,___VVVVVVVVVV,,,CAD981665391,Other,48621 92214,,,,,,,,,0,No Violation Identified,N,____________,CA4810800,Community water system,,1,No Violation Identified,N,,,,,,CAYSAA0000060955010C00089 CAYSAA0000060955010C00095 CAYSAA0000060955010C00188 CAYSAA0000060955010C00189 CAYSAA0000060955010C00190 CAYSAA0000060955010C00208 CAYSAA0000060955010C00211 CAYSAA0000060955010C00214 CAYSAA0000060955010C00242 CAYSAA0000060955010C00243 CAYSAA0000060955010C00248 CAYSAA0000060955010C00276 CAYSAA0000060955010C00278 CAYSAA0000060955010D00089 CAYSAA0000060955010D00096 CAYSAA0000060955010D00122 CAYSAA0000060955010D00151 CAYSAA0000060955010D00152,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110013171735,9223,922140 92214 48621,,12/10/2010,,12/08/2017,,02/13/2019,,,,Y
110001151262,CALIPATRIA STATE PRISON,7018 BLAIR RD,CALIPATRIA,CA,92233,IMPERIAL,6025,9,N,,Y,,Y,33.16327,-115.49317,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18100200,181002040707,6025,92233,51,60250101011178,87.524,223.32,,Y,NNN,0,12/05/2002,6408,0,04/11/2012,0,02/09/2004,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD983639659,SQG,,,6407,,,,,,,0,No Violation Identified,N,____________,CA1310800,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110001151262,,,,12/05/2002,,02/09/2004,12/05/2002,04/11/2012,,,,Y
110069994508,CALIPATRIA STATE PRISON,PO BOX 731,IMPERIAL,CA,92251,IMPERIAL,6025,9,N,,Y,,Y,33.11288,-115.4931,CWA-IC-MN-N.png,,,36031,,18100200,181002040707,6025,92233,51,60250101011270,89.354,133.91,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAL010569,Minor,On,,4952,,,,,,,,,0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110069994508,4952,,,,,,,,,,Y,Y
110021307664,CASTA PRISON - LA COUNTY,44750 60TH STREET WEST,LANCASTER,CA,93536,LOS ANGELES,6037,9,N,,N,,Y,34.691401,-118.23663,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18090206,180902061404,6037,93536,23,60379012054000,58.876,1281.5,,,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD983673898,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110021307664,,922140 92214,,,,,,,,,,N
110070001539,CCI TEHACHAPI WWTF,P.O. BOX 1031,TEHACHAPI,CA,93581,KERN COUNTY,6029,9,N,,,,,35.143306,-118.451626,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,CAL010522,Minor,On,,,,,,,,,,,0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070001539,,,,,,,,,,,,N
110070445187,CCSF-POLICE HALL OF JUSTICE,850 BRYANT ST,SAN FRANCISCO,CA,94103,SAN FRANCISCO,6075,9,N,,,,,37.77545,-122.410318,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000013392,Other,92219,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070445187,,92219,,,,,,,,,,N
110070453433,CCSF-SHERIFF JAIL #4,425 7TH ST,SAN FRANCISCO,CA,94103,SAN FRANCISCO,6075,9,N,,,,,37.77545,-122.410318,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000209514,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070453433,,92214,,,,,,,,,,N
110002927478,CDC CA CORRECTIONAL CTR,711 045 CENTER RD,SUSANVILLE,CA,96130,LASSEN,6035,9,N,,N,,,40.397578,-120.504094,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,150,"Susanville Indian Rancheria, California - 6.3 mile(s), Susanville Indian Rancheria, California - 7.2 mile(s)",18080003,180800030704,6035,96130,1,60350404001042,63.282,343,,Y,NNN,0,,,0,04/10/2002,0,05/10/2006,0,,,,0,0,No Violation Identified,N,____________,N,Y,Y,Y,N,N,,,,,,,,,,,,,,,N,,CAZ339073,Minor,On,,4952,,,,,,,,,0,No Violation Identified,N,_____________,,,CAP000033779 CAR000051201,SQG,,,,,,,,,,0,No Violation Identified,N,____________,CA1810800,Community water system,,,Inactive,N,,,,,,09-2006-0118,,05/10/2006,,,,http://echo.epa.gov/detailed-facility-report?fid=110002927478,4952,,,,05/10/2006,,,04/10/2002,,,,N
110065514535,CDCR - CALIFORNIA CITY CORRECTIONAL FACILITY,22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,93505,KERN,6029,9,N,,N,,Y,35.15167,-117.85297,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,18090206,180902060403,6029,93505,23,60290065002695,98.699,93.95,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000407387 CAL000447610,Other,92214 922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065514535,,922140 92214 447110,,,,,,,,,,Y
110066418996,CDCR - CALIFORNIA CORRECTIONAL CENTER,711-045 CENTER RD,SUSANVILLE,CA,96130,LASSEN,6035,9,N,,N,,,40.39733,-120.5856,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,"Susanville Indian Rancheria, California - 3.5 mile(s), Susanville Indian Rancheria, California - 3.7 mile(s), Greenville Rancheria - 23.4 mile(s)",18080003,180800030703,6035,96130,1,60350403021004,19.908,69.79,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD982324139,SQG,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110066418996,,922140,,,,,,,,,,N
110066418996,CDCR - CALIFORNIA CORRECTIONAL CENTER,711-045 CENTER RD,SUSANVILLE,CA,96130,LASSEN,6035,9,N,,N,,,40.39733,-120.5856,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,"Susanville Indian Rancheria, California - 3.5 mile(s), Susanville Indian Rancheria, California - 3.7 mile(s), Greenville Rancheria - 23.4 mile(s)",18080003,180800030703,6035,96130,1,60350403021004,19.908,69.79,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD982324139,SQG,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110066418996,,922140,,,,,,,,,,N
110065235560,CDCR - CALIFORNIA MEDICAL FACILITY,1600 CALIFORNIA DR,VACAVILLE,CA,95687,SOLANO COUNTY,6095,9,N,,N,,Y,38.3333,-121.9802,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,18020109,180500010107,6095,95687,3,60952530001000,48.356,2918.11,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD980674402,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110065235560,,922140 92214,,,,,,,,,,Y
110070417639,CDCR - CALIFORNIA STATE PRISON - SACRAMENTO,100 PRISON RD,REPRESA,CA,95671,SACRAMENTO,6001,9,N,,,,,38.67104,-121.16914,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000406448,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070417639,,92214,,,,,,,,,,N
110070443977,CDCR - CALIFORNIA STATE PRISON CORCORAN,4001 KING AVE,CORCORAN,CA,93212,KINGS,6031,9,N,,,,,36.036282,-119.515276,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000017018,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070443977,,92214,,,,,,,,,,N
110070450374,CDCR - IRONWOOD STATE PRISON,19005 WILEYS WELL RD,BLYTHE,CA,92225,RIVERSIDE,6065,9,N,,,,,33.610167,-114.613386,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000156974,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070450374,,92214,,,,,,,,,,N
110002811994,CDCR - PELICAN BAY STATE PRISON,9505 LAKE EARL DRIVE,CRESCENT CITY,CA,95531,DEL NORTE,6015,9,N,,N,,,41.842715,-124.162353,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),150,"Elk Valley Rancheria, California - 5.1 mile(s), Elk Valley Rancheria, California - 5.5 mile(s), Tolowa Dee-ni' Nation - 7.5 mile(s), Tolowa Dee-ni' Nation - 7.6 mile(s), Yurok Tribe of the Yurok Reservation, California - 19.8 mile(s), Resighini Rancheria, California - 23.6 mile(s)",18010101,180101010501,6015,95531,2,60150002011000,49.375,300.58,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD982437048,SQG,922140,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002811994,,922140,,,,,,,,,,N
110070444672,CDCR - SOUTHERN YOUTH CORRECTIONAL RECEPTION CENTER & CLNC,13200 BLOOMFIELD AVE,NORWALK,CA,90650,LOS ANGELES,6037,9,N,,,,,33.906893,-118.079031,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000005375,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070444672,,92214,,,,,,,,,,N
110070450181,CDCR - VALLEY STATE PRISON FOR WOMEN,21633 AVENUE 24,CHOWCHILLA,CA,93610,MADERA,6039,9,N,,,,,37.066389,-120.346803,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000177061,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070450181,,92214,,,,,,,,,,N
110070539629,CDCR IRONWOOD II & CHUCKAWALLA II SOLAR FACILITIES,19025 WILEYS WELL RD,BLYTHE,CA,92225,RIVERSIDE,6065,9,N,,,,,33.610167,-114.613386,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000442847,Other,923110,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070539629,,923110,,,,,,,,,,N
110070539629,CDCR IRONWOOD II & CHUCKAWALLA II SOLAR FACILITIES,19025 WILEYS WELL RD,BLYTHE,CA,92225,RIVERSIDE,6065,9,N,,,,,33.610167,-114.613386,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000442847,Other,923110,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070539629,,923110,,,,,,,,,,N
110070446851,CDF - MOUNTAIN HOME CONSERVATION CAMP,45260 BEAR CREEK RD,SPRINGVILLE,CA,93265,TULARE,6107,9,N,,,,,36.100703,-118.83929,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000181711,Other,92214,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070446851,,92214,,,,,,,,,,N
110002863278,CDF - OAK GLEN CONSERVATION CAMP,41100 PINE BENCH RD,YUCAIPA,CA,92399,SAN BERNARDINO,6071,9,N,,N,,Y,34.037206,-116.909799,MULT-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),18650,"Morongo Band of Mission Indians, California - 2.2 mile(s), Morongo Band of Mission Indians, California - 11.2 mile(s), Agua Caliente Band of Cahuilla Indians of the Agua Caliente Indian Reservation, California - 15.6 mile(s), Soboba Band of Luiseno Indians, California - 15.8 mile(s), Soboba Band of Luiseno Indians, California - 15.9 mile(s), San Manuel Band of Mission Indians, California - 18.4 mile(s), San Manuel Band of Mission Indians, California - 18.8 mile(s), Agua Caliente Band of Cahuilla Indians of the Agua Caliente Indian Reservation, California - 20.9 mile(s)",18070203,180702030401,6071,92339,8,60710115001124,37.296,21.91,,Y,NNN,0,,,0,,0,11/30/2010,0,,,,7,0,No Violation Identified,N,VVVVVVV____U,N,N,Y,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAD983608951,SQG,,,,,,,,,,0,No Violation Identified,N,____________,CA3610800,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002863278,,,,,,11/30/2010,,,,,,N
110013129827,CDF - OWENS VALLEY CONSERVATION CAMP,,,CA,,INYO,,,N,,,,,36.561977,-117.403927,no_ll.png,County Centroid,,30000,,,,,,,,,,,Y,NNN,0,,,1,02/26/2018,0,,0,,,,3,0,No Violation Identified,N,__VVV______U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA1410800,Community water system,1,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110013129827,,,,,,,,02/26/2018,,,,N
110013163129,CDF - PILOT ROCK CONSERVATION CAMP,,,CA,,SAN BERNARDINO,,,N,,,,,34.85722,-116.181197,no_ll.png,County Centroid,,30000,,,,,,,,,,,Y,NNN,0,,,0,12/25/1994,0,02/07/2014,0,,,,4,0,No Violation Identified,N,VVVV_______U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA3610801,Community water system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110013163129,,,,,,02/07/2014,,12/25/1994,,,,N
110070444963,CDF BASELINE CONSV CAMP,16809 PEORIA FLAT RD,JAMESTOWN,CA,95327,TUOLUMNE,6109,9,N,,,,,37.942108,-120.426603,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000024575,Other,92216,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070444963,,92216,,,,,,,,,,N
110070448518,CDF HIGH ROCK CONSERVATION CAMP,AVENUE OF THE GIANTS 6 MI N,WEOTT,CA,95571,HUMBOLDT,6023,9,N,,,,,40.324793,-123.924175,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000202910,Other,92216,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070448518,,92216,,,,,,,,,,N
110070452328,CDF SALT CREEK CONSERVATION CAMP,10655 ROUND VALLEY RD,PASKENTA,CA,96074,TEHAMA,6103,9,N,,,,,39.884653,-122.544267,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000226237,Other,92412,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070452328,,92412,,,,,,,,,,N
110051038907,CDF-CHAMBERLAIN CREEK CONSERVATION CAMP,,,CA,,MENDOCINO,,,N,,,,,39.432388,-123.442881,no_ll.png,County Centroid,,30000,,,,,,,,,,,Y,NNN,0,07/10/2014,2173,0,12/04/1997,0,,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA2310801,Non-Transient non-community system,,,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110051038907,,,,07/10/2014,,,,12/04/1997,,,,N
110070447113,CDF-EEL RIVER CONSERVATION COMP,2 MI NW OF REDWAY ON REDWOOD,REDWAY,CA,95560,HUMBOLDT,6023,9,N,,,,,40.120813,-123.824378,no_ll.png,Zip Code Centroid,,10000,,,,,,,,,,,Y,NNN,0,,,0,,0,,0,,,,0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,CAL000178166,Other,92216,,,,,,,,,0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070447113,,92216,,,,,,,,,,N
110051071674,CDF-KONOCTI CONSERVATION CAMP NO. 27,,,CA,,LAKE,,,N,,,,,39.094802,-122.746757,no_ll.png,County Centroid,,30000,,,,,,,,,,,Y,NNN,0,,,0,,5,12/12/2019,0,,,,3,0,Violation Identified,N,________VVVU,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA1710800,Community water system,,5,Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110051071674,,,,,,12/12/2019,,,,,,N
110051038881,CDF-PARLIN FORK CONSERVATION CAMP,,,CA,,MENDOCINO,,,N,,,,,39.432388,-123.442881,no_ll.png,County Centroid,,30000,,,,,,,,,,,Y,NNN,0,,,0,03/23/1998,1,06/16/2016,0,,,,0,0,No Violation Identified,N,___________U,N,N,Y,N,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,CA2310800,Non-Transient non-community system,,1,No Violation Identified,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110051038881,,,,,,06/16/2016,,03/23/1998,,,,N
